Frame,Visibility,X,Y
1663,1,451,204
1664,1,450,209
1665,1,450,217
1666,1,448,232
1667,1,448,239
1668,1,448,249
1669,1,446,256
1670,1,446,266
1671,1,446,275
1672,1,446,292
1673,1,446,300
1674,1,446,309
1675,0,0,0
1676,0,0,0
1677,0,0,0
1678,0,0,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,0,0,0
1686,0,0,0
1687,0,0,0
1688,0,0,0
1689,0,0,0
1690,0,0,0
1691,0,0,0
1692,0,0,0
1693,0,0,0
1694,0,0,0
1695,0,0,0
1696,0,0,0
1697,0,0,0
1698,0,0,0
1699,0,0,0
1700,0,0,0
1701,0,0,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,1,502,277
1707,1,498,256
1708,1,487,219
1709,1,483,204
1710,1,480,188
1711,1,476,175
1712,1,472,164
1713,1,468,154
1714,1,459,139
1715,1,455,132
1716,1,453,128
1717,1,450,124
1718,1,444,122
1719,1,436,122
1720,1,433,124
1721,1,427,128
1722,1,423,136
1723,1,420,143
1724,1,412,162
1725,1,408,171
1726,1,403,151
1727,1,399,141
1728,1,399,136
1729,1,397,132
1730,1,397,132
1731,1,399,134
1732,1,399,136
1733,1,399,139
1734,1,401,141
1735,1,401,149
1736,1,401,153
1737,1,403,158
1738,1,403,162
1739,1,405,168
1740,1,405,181
1741,1,406,187
1742,1,406,192
1743,1,408,200
1744,1,408,207
1745,1,410,222
1746,1,410,230
1747,1,412,238
1748,1,412,247
1749,1,412,255
1750,1,408,255
1751,1,403,249
1752,1,401,245
1753,1,397,243
1754,1,393,241
1755,1,390,241
1756,1,384,243
1757,1,382,245
1758,1,378,249
1759,1,375,253
1760,1,373,258
1761,1,367,272
1762,1,365,279
1763,1,361,289
1764,1,360,298
1765,1,356,309
1766,1,352,334
1767,1,348,347
1768,1,345,362
1769,1,345,362
1770,1,345,341
1771,1,345,309
1772,1,345,296
1773,1,345,287
1774,1,345,279
1775,1,346,275
1776,1,346,272
1777,1,348,266
1778,1,348,266
1779,1,348,266
1780,1,348,266
1781,1,348,268
1782,1,350,273
1783,1,350,279
1784,1,352,283
1785,1,352,290
1786,1,352,298
1787,1,354,313
1788,1,356,321
1789,1,356,328
1790,1,352,315
1791,1,350,294
1792,1,345,258
1793,1,341,243
1794,1,339,228
1795,1,337,217
1796,1,333,205
1797,1,331,196
1798,1,328,183
1799,1,326,177
1800,1,324,173
1801,1,322,170
1802,1,318,170
1803,1,315,170
1804,1,313,173
1805,1,309,179
1806,1,307,185
1807,1,305,194
1808,1,300,215
1809,1,298,230
1810,1,296,243
1811,1,363,247
1812,1,405,245
1813,1,457,247
1814,1,474,249
1815,1,491,253
1816,1,504,256
1817,1,515,260
1818,1,525,264
1819,1,541,275
1820,1,547,281
1821,1,555,287
1822,1,558,294
1823,1,564,300
1824,1,573,315
1825,0,0,0
1826,1,581,330
1827,1,585,340
1828,1,588,347
1829,0,0,0
1830,1,607,283
1831,1,611,256
1832,1,616,232
1833,1,622,211
1834,1,630,173
1835,1,633,156
1836,1,639,143
1837,1,643,128
1838,1,646,117
1839,1,650,107
1840,1,658,90
1841,1,661,85
1842,1,667,79
1843,1,671,75
1844,1,675,71
1845,1,682,71
1846,1,686,73
1847,1,690,77
1848,1,693,83
1849,1,697,90
1850,1,706,107
1851,1,710,120
1852,1,714,134
1853,1,718,151
1854,1,721,168
1855,1,673,209
1856,1,618,215
1857,1,581,222
1858,1,551,230
1859,1,528,238
1860,1,513,243
1861,1,487,256
1862,1,476,264
1863,1,468,270
1864,1,459,277
1865,1,453,285
1866,1,442,300
1867,1,436,307
1868,1,433,315
1869,1,429,323
1870,1,425,332
1871,1,420,351
1872,1,416,360
1873,1,412,355
1874,1,405,336
1875,1,401,323
1876,1,397,300
1877,1,393,292
1878,1,390,289
1879,1,384,283
1880,1,380,279
1881,1,376,275
1882,1,371,272
1883,1,367,272
1884,1,363,272
1885,1,360,273
1886,1,356,277
1887,1,350,285
1888,1,346,292
1889,1,343,300
1890,1,341,307
1891,1,337,317
1892,1,331,338
1893,1,330,349
1894,1,326,360
1895,1,328,338
1896,1,333,285
1897,1,339,226
1898,1,341,207
1899,1,345,190
1900,1,346,177
1901,1,348,168
1902,1,348,158
1903,1,352,147
1904,1,354,141
1905,1,356,137
1906,1,356,136
1907,1,358,134
1908,1,360,134
1909,1,361,134
1910,1,363,136
1911,1,363,137
1912,1,365,141
1913,1,369,149
1914,1,369,153
1915,1,371,158
1916,1,373,164
1917,1,373,170
1918,1,375,183
1919,1,376,190
1920,1,378,198
1921,1,378,205
1922,1,380,215
1923,1,382,222
1924,1,382,239
1925,1,384,249
1926,1,386,258
1927,1,386,268
1928,1,384,241
1929,1,382,171
1930,1,382,143
1931,1,380,119
1932,1,380,98
1933,1,378,81
1934,1,378,45
1935,1,378,30
1936,1,378,17
1937,1,376,5
1938,1,378,1
1939,0,0,0
1940,0,0,0
1941,0,0,0
1942,0,0,0
1943,0,0,0
1944,0,0,0
1945,0,0,0
1946,0,0,0
1947,0,0,0
1948,0,0,0
1949,0,0,0
1950,0,0,0
1951,1,367,9
1952,1,365,22
1953,1,365,37
1954,1,363,54
1955,1,363,94
1956,1,363,117
1957,1,363,137
1958,1,386,200
1959,1,399,230
1960,1,410,260
1961,1,414,270
1962,1,418,279
1963,1,420,287
1964,1,423,294
1965,1,425,302
1966,1,429,315
1967,0,0,0
1968,0,0,0
1969,0,0,0
1970,0,0,0
1971,1,448,275
1972,1,450,270
1973,1,453,264
1974,1,457,260
1975,1,461,258
1976,1,466,256
1977,1,468,256
1978,1,472,258
1979,1,476,260
1980,1,480,264
1981,1,483,277
1982,1,487,285
1983,1,489,294
1984,1,493,302
1985,0,0,0
1986,1,465,283
1987,1,446,264
1988,1,438,260
1989,1,433,260
1990,1,427,260
1991,1,420,260
1992,1,410,262
1993,1,406,264
1994,1,403,268
1995,1,399,272
1996,1,395,277
1997,1,390,290
1998,1,386,296
1999,1,384,304
2000,1,382,311
2001,1,378,321
2002,1,376,338
2003,0,0,0
2004,1,373,355
2005,1,367,319
2006,1,363,292
2007,1,360,264
2008,1,352,219
2009,1,348,200
2010,1,345,183
2011,1,341,168
2012,1,339,154
2013,1,333,130
2014,1,330,120
2015,1,328,113
2016,1,326,105
2017,1,322,100
2018,1,318,92
2019,1,315,90
2020,1,311,88
2021,1,309,90
2022,1,303,94
2023,1,300,105
2024,1,296,113
2025,1,292,122
2026,1,288,136
2027,1,285,149
2028,1,283,164
2029,1,277,200
2030,1,275,221
2031,1,324,232
2032,1,380,228
2033,1,420,228
2034,1,468,230
2035,1,487,234
2036,1,500,238
2037,1,513,241
2038,1,523,245
2039,1,541,256
2040,1,547,262
2041,1,555,268
2042,1,560,273
2043,1,566,281
2044,1,575,294
2045,1,581,304
2046,1,585,309
2047,0,0,0
2048,0,0,0
2049,1,594,336
2050,0,0,0
2051,1,615,300
2052,1,622,279
2053,1,630,255
2054,1,637,234
2055,1,652,198
2056,1,658,183
2057,1,663,170
2058,1,671,158
2059,1,676,147
2060,1,688,128
2061,1,695,122
2062,1,701,117
2063,1,706,113
2064,1,712,109
2065,1,723,109
2066,1,731,109
2067,1,736,113
2068,1,742,119
2069,1,750,124
2070,1,755,134
2071,1,766,156
2072,1,772,170
2073,1,778,187
2074,1,781,196
2075,1,706,136
2076,1,658,100
2077,1,645,92
2078,1,633,86
2079,1,626,83
2080,1,618,81
2081,1,609,79
2082,1,605,81
2083,1,601,83
2084,1,600,85
2085,1,596,88
2086,1,592,94
2087,1,590,100
2088,1,588,103
2089,1,588,109
2090,1,586,115
2091,1,585,120
2092,1,585,134
2093,1,585,141
2094,1,583,149
2095,1,583,156
2096,1,583,164
2097,1,583,181
2098,1,581,188
2099,1,581,198
2100,1,581,207
2101,1,581,215
2102,1,590,234
2103,1,600,234
2104,1,609,238
2105,1,616,241
2106,1,624,247
2107,1,639,256
2108,1,645,264
2109,1,650,270
2110,1,656,277
2111,1,663,287
2112,1,669,298
2113,1,678,319
2114,1,684,332
2115,1,688,347
2116,1,693,360
2117,1,697,375
2118,0,0,0
2119,0,0,0
2120,1,609,313
2121,1,585,294
2122,1,564,279
2123,1,530,255
2124,1,515,245
2125,1,502,238
2126,1,491,234
2127,1,480,230
2128,1,461,226
2129,1,453,226
2130,1,444,228
2131,1,438,230
2132,1,431,232
2133,1,425,236
2134,1,414,245
2135,1,408,249
2136,1,405,256
2137,1,399,264
2138,1,395,272
2139,1,388,287
2140,1,384,296
2141,1,382,306
2142,1,378,313
2143,0,0,0
2144,0,0,0
2145,1,360,304
2146,1,356,296
2147,1,348,270
2148,1,345,251
2149,1,331,211
2150,1,328,194
2151,1,322,179
2152,1,318,166
2153,1,313,154
2154,1,309,143
2155,1,300,126
2156,1,296,120
2157,1,292,115
2158,1,288,111
2159,1,283,109
2160,1,273,109
2161,1,270,113
2162,1,264,117
2163,1,258,124
2164,1,255,132
2165,1,243,154
2166,1,240,168
2167,1,236,183
2168,1,230,200
2169,1,226,219
2170,0,0,0
2171,1,341,241
2172,1,391,234
2173,1,427,232
2174,1,455,230
2175,1,476,232
2176,1,510,236
2177,1,523,238
2178,1,536,241
2179,1,545,247
2180,1,555,251
2181,1,570,262
2182,1,575,268
2183,1,583,275
2184,1,588,283
2185,1,592,290
2186,1,601,306
2187,1,605,313
2188,1,609,321
2189,1,613,330
2190,1,616,340
2191,1,605,338
2192,0,0,0
2193,0,0,0
2194,0,0,0
2195,1,560,292
2196,1,549,283
2197,1,530,272
2198,1,519,268
2199,1,510,264
2200,1,500,262
2201,1,491,260
2202,1,476,262
2203,1,465,264
2204,1,457,268
2205,1,450,272
2206,1,442,275
2207,1,427,287
2208,1,420,294
2209,1,412,304
2210,1,405,313
2211,1,401,321
2212,1,388,343
2213,0,0,0
2214,1,416,238
2215,1,429,194
2216,1,440,162
2217,1,450,137
2218,1,461,100
2219,1,465,88
2220,0,0,0
2221,1,478,66
2222,0,0,0
2223,0,0,0
2224,0,0,0
2225,0,0,0
2226,0,0,0
2227,0,0,0
2228,0,0,0
2229,0,0,0
2230,0,0,0
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,0,0
2239,1,536,92
2240,1,538,98
2241,1,540,105
2242,1,540,113
2243,1,541,122
2244,1,545,139
2245,1,547,149
2246,1,549,158
2247,1,549,166
2248,1,551,177
2249,1,553,196
2250,1,555,205
2251,1,555,215
2252,1,556,226
2253,1,558,236
2254,1,558,256
2255,1,560,266
2256,1,560,275
2257,1,560,285
2258,1,562,296
2259,1,562,306
2260,0,0,0
2261,0,0,0
2262,0,0,0
2263,0,0,0
2264,0,0,0
2265,0,0,0
2266,0,0,0
2267,0,0,0
2268,0,0,0
2269,1,566,336
2270,1,568,340
2271,1,568,341
2272,0,0,0
2273,0,0,0
2274,0,0,0
2275,0,0,0
2276,0,0,0
2277,0,0,0
2278,0,0,0
2279,0,0,0
2280,0,0,0
2281,0,0,0
2282,0,0,0
2283,0,0,0
2284,0,0,0
2285,0,0,0
2286,1,523,238
2287,1,528,215
2288,1,534,196
2289,1,540,175
2290,1,545,158
2291,1,556,128
2292,1,560,117
2293,1,566,105
2294,1,571,94
2295,1,577,86
2296,1,585,71
2297,1,590,68
2298,1,596,64
2299,1,600,60
2300,1,605,60
2301,1,611,60
2302,1,618,66
2303,1,624,71
2304,1,630,77
2305,1,633,86
2306,1,637,96
2307,1,648,122
2308,1,652,137
2309,1,656,149
2310,1,613,249
2311,1,601,275
2312,1,592,294
2313,1,586,300
2314,1,583,306
2315,1,581,309
2316,1,579,315
2317,1,577,326
2318,1,570,315
2319,1,566,304
2320,1,564,298
2321,1,560,290
2322,1,556,283
2323,1,551,275
2324,1,549,273
2325,1,545,272
2326,1,543,272
2327,1,541,272
2328,1,538,272
2329,1,536,275
2330,1,534,277
2331,1,532,281
2332,1,528,285
2333,1,525,296
2334,1,521,304
2335,1,521,311
2336,1,519,321
2337,1,517,328
2338,1,519,306
2339,1,521,283
2340,1,521,266
2341,1,523,251
2342,1,525,238
2343,1,526,224
2344,1,528,205
2345,1,528,196
2346,1,530,188
2347,1,532,183
2348,1,532,177
2349,1,536,170
2350,1,536,168
2351,1,538,166
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,0,0
2356,0,0,0
2357,0,0,0
2358,0,0,0
2359,1,485,292
2360,1,478,283
2361,1,468,277
2362,1,461,273
2363,1,453,268
2364,1,446,266
2365,1,431,262
2366,1,423,264
2367,1,416,264
2368,1,408,266
2369,1,403,270
2370,1,390,281
2371,1,382,287
2372,1,375,294
2373,1,371,304
2374,1,363,313
2375,1,350,336
2376,1,346,338
2377,1,346,317
2378,1,343,304
2379,1,341,292
2380,1,343,275
2381,1,345,268
2382,1,345,264
2383,1,346,262
2384,1,348,262
2385,1,348,262
2386,1,350,264
2387,1,350,266
2388,1,350,270
2389,1,352,273
2390,1,352,279
2391,1,354,290
2392,1,356,298
2393,1,356,304
2394,1,358,313
2395,1,358,321
2396,1,375,313
2397,1,388,281
2398,1,405,260
2399,1,418,239
2400,1,433,221
2401,1,457,188
2402,1,470,175
2403,1,483,162
2404,1,495,153
2405,1,506,143
2406,1,517,136
2407,1,540,124
2408,1,551,120
2409,1,562,119
2410,1,573,117
2411,1,585,119
2412,1,607,124
2413,1,618,128
2414,1,630,136
2415,1,641,145
2416,1,652,156
2417,1,673,183
2418,1,678,192
2419,0,0,0
2420,1,618,262
2421,1,611,273
2422,1,601,289
2423,1,600,294
2424,1,596,300
2425,1,596,306
2426,1,594,311
2427,0,0,0
2428,1,594,294
2429,1,592,281
2430,1,594,270
2431,1,596,260
2432,1,596,251
2433,1,596,238
2434,1,598,232
2435,1,598,226
2436,1,600,224
2437,1,600,222
2438,1,600,221
2439,1,601,222
2440,1,601,224
2441,1,603,226
2442,1,603,232
2443,1,603,245
2444,1,603,253
2445,1,603,262
2446,1,571,270
2447,1,553,275
2448,1,540,279
2449,0,0,0
2450,0,0,0
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,0,0,0
2455,0,0,0
2456,1,472,328
2457,1,466,332
2458,1,461,336
2459,1,451,347
2460,1,446,353
2461,1,444,358
2462,1,442,358
2463,1,440,357
2464,1,436,355
2465,1,435,357
2466,1,435,360
2467,1,433,362
2468,1,433,362
2469,1,431,362
2470,1,431,364
2471,1,431,364
2472,1,431,364
2473,1,429,364
2474,1,427,366
2475,1,425,366
2476,1,425,364
2477,1,423,364
2478,1,423,364
2479,1,423,364
2480,1,423,364
2481,1,423,364
2482,1,423,364
2483,1,423,364
2484,1,423,366
2485,1,423,366
2486,0,0,0
2487,0,0,0
2488,0,0,0
2489,0,0,0
2490,0,0,0
2491,1,513,307
2492,1,521,298
2493,1,526,290
2494,1,536,281
2495,1,540,277
2496,1,551,272
2497,1,556,270
2498,1,562,270
2499,1,568,270
2500,1,573,270
2501,1,583,275
2502,1,588,279
2503,1,592,283
2504,1,598,290
2505,0,0,0
2506,1,613,317
2507,1,616,328
2508,0,0,0
2509,1,616,306
2510,1,611,270
2511,1,607,249
2512,1,600,219
2513,1,598,207
2514,1,596,200
2515,1,592,192
2516,1,592,188
2517,1,588,183
2518,1,588,181
2519,1,586,181
2520,1,586,181
2521,1,585,181
2522,1,585,185
2523,1,585,188
2524,1,583,192
2525,1,585,194
2526,1,583,202
2527,1,583,211
2528,1,583,219
2529,1,581,224
2530,1,581,230
2531,1,588,219
2532,1,596,177
2533,1,613,115
2534,1,618,90
2535,1,624,66
2536,1,630,47
2537,1,633,28
2538,0,0,0
2539,0,0,0
2540,0,0,0
2541,0,0,0
2542,0,0,0
2543,0,0,0
2544,0,0,0
2545,0,0,0
2546,0,0,0
2547,0,0,0
2548,0,0,0
2549,0,0,0
2550,0,0,0
2551,0,0,0
2552,0,0,0
2553,0,0,0
2554,0,0,0
2555,0,0,0
2556,0,0,0
2557,0,0,0
2558,0,0,0
2559,1,765,32
2560,1,768,52
2561,1,772,73
2562,1,778,98
2563,1,781,120
2564,1,675,234
2565,1,652,255
2566,1,637,268
2567,1,628,279
2568,1,620,289
2569,1,611,302
2570,1,607,309
2571,1,603,315
2572,0,0,0
2573,0,0,0
2574,1,607,311
2575,1,613,287
2576,1,618,275
2577,1,622,266
2578,1,626,260
2579,1,630,253
2580,1,637,243
2581,1,641,241
2582,1,645,238
2583,1,646,238
2584,1,650,238
2585,1,656,239
2586,1,660,241
2587,1,663,247
2588,1,667,253
2589,1,669,258
2590,1,675,273
2591,1,676,281
2592,1,678,294
2593,1,682,306
2594,1,684,313
2595,1,660,266
2596,1,633,224
2597,1,624,211
2598,1,616,200
2599,1,609,192
2600,1,603,187
2601,1,594,177
2602,1,590,175
2603,1,586,173
2604,1,583,173
2605,1,579,175
2606,1,575,177
2607,1,573,181
2608,1,570,183
2609,1,568,187
2610,1,566,192
2611,1,564,202
2612,1,562,207
2613,1,558,217
2614,1,536,222
2615,1,517,230
2616,1,502,238
2617,1,472,255
2618,1,459,264
2619,1,446,273
2620,1,435,283
2621,1,423,294
2622,1,401,319
2623,1,390,336
2624,1,378,351
2625,1,369,366
2626,1,358,383
2627,1,350,353
2628,1,356,328
2629,1,360,309
2630,1,358,296
2631,1,360,287
2632,1,360,272
2633,1,361,266
2634,1,363,262
2635,1,363,260
2636,1,363,260
2637,1,363,260
2638,1,365,262
2639,1,367,264
2640,1,367,268
2641,1,367,272
2642,1,369,277
2643,1,371,289
2644,1,371,294
2645,1,371,302
2646,1,371,309
2647,1,373,317
2648,1,371,309
2649,1,371,298
2650,1,371,289
2651,1,371,279
2652,1,369,273
2653,1,365,268
2654,1,363,264
2655,1,363,262
2656,1,361,262
2657,1,361,262
2658,1,360,262
2659,1,358,268
2660,1,358,272
2661,1,356,277
2662,1,356,283
2663,1,354,292
2664,1,352,311
2665,1,350,321
2666,1,350,332
2667,1,350,341
2668,0,0,0
2669,1,352,224
2670,1,354,205
2671,1,356,188
2672,1,356,175
2673,1,358,164
2674,1,360,149
2675,1,360,143
2676,1,360,139
2677,1,361,136
2678,1,363,134
2679,1,363,132
2680,1,365,132
2681,1,365,134
2682,1,367,136
2683,1,367,137
2684,1,369,141
2685,1,369,149
2686,1,371,154
2687,1,371,158
2688,1,373,166
2689,1,373,171
2690,1,375,185
2691,1,375,192
2692,1,376,202
2693,1,376,209
2694,1,378,219
2695,1,378,234
2696,1,380,245
2697,1,380,253
2698,1,378,234
2699,1,375,205
2700,1,373,181
2701,1,367,141
2702,1,365,126
2703,1,363,109
2704,1,363,98
2705,1,360,86
2706,1,358,68
2707,1,356,58
2708,1,356,52
2709,1,354,47
2710,1,352,41
2711,1,350,37
2712,1,348,37
2713,1,346,37
2714,1,345,41
2715,1,345,45
2716,1,341,58
2717,1,339,68
2718,1,337,79
2719,1,335,90
2720,1,335,105
2721,1,333,120
2722,1,330,158
2723,1,330,177
2724,1,331,198
2725,1,339,205
2726,1,346,207
2727,1,356,215
2728,1,360,219
2729,1,361,224
2730,1,363,230
2731,1,367,234
2732,1,369,245
2733,1,371,253
2734,1,373,258
2735,1,375,266
2736,1,375,273
2737,1,378,289
2738,1,378,294
2739,1,380,304
2740,1,380,311
2741,0,0,0
2742,0,0,0
2743,0,0,0
2744,0,0,0
2745,1,371,302
2746,1,367,277
2747,1,363,256
2748,1,352,217
2749,1,348,200
2750,1,345,185
2751,1,341,171
2752,1,337,158
2753,1,328,137
2754,1,326,130
2755,1,322,122
2756,1,318,117
2757,1,315,113
2758,1,307,107
2759,1,303,107
2760,1,300,109
2761,1,296,111
2762,1,292,117
2763,1,288,124
2764,1,281,143
2765,1,275,154
2766,1,271,170
2767,1,268,185
2768,1,266,202
2769,1,275,241
2770,1,307,245
2771,1,326,249
2772,1,337,253
2773,1,346,256
2774,1,360,266
2775,1,367,270
2776,1,371,273
2777,1,375,279
2778,1,378,285
2779,1,384,296
2780,1,388,302
2781,0,0,0
2782,0,0,0
2783,0,0,0
2784,0,0,0
2785,0,0,0
2786,0,0,0
2787,0,0,0
2788,0,0,0
2789,1,405,304
2790,1,410,290
2791,1,412,283
2792,1,414,275
2793,1,416,272
2794,1,416,268
2795,1,420,264
2796,1,421,264
2797,1,423,264
2798,1,423,266
2799,1,427,268
2800,1,429,277
2801,1,431,283
2802,1,431,290
2803,1,433,296
2804,0,0,0
2805,1,435,317
2806,0,0,0
2807,0,0,0
2808,1,423,268
2809,1,416,239
2810,1,410,215
2811,1,403,183
2812,1,399,171
2813,1,397,162
2814,1,395,154
2815,1,393,147
2816,1,390,139
2817,1,388,136
2818,1,386,136
2819,1,386,134
2820,1,384,136
2821,1,382,136
2822,1,382,139
2823,1,380,141
2824,1,380,145
2825,1,380,149
2826,1,380,154
2827,1,378,166
2828,1,378,171
2829,1,378,177
2830,1,378,185
2831,1,378,192
2832,1,378,207
2833,1,378,217
2834,1,378,224
2835,1,378,234
2836,1,391,239
2837,1,427,238
2838,1,442,239
2839,1,457,241
2840,1,470,243
2841,1,481,247
2842,1,506,256
2843,1,517,262
2844,1,526,270
2845,1,538,275
2846,1,547,283
2847,1,556,294
2848,1,577,317
2849,1,585,326
2850,0,0,0
2851,1,594,307
2852,1,594,294
2853,1,592,277
2854,1,590,270
2855,1,592,266
2856,1,594,262
2857,1,596,260
2858,1,598,258
2859,1,598,260
2860,1,600,262
2861,1,600,264
2862,1,600,268
2863,1,601,279
2864,1,603,283
2865,1,603,292
2866,1,603,300
2867,1,603,307
2868,1,605,317
2869,1,607,336
2870,1,607,341
2871,1,607,355
2872,0,0,0
2873,1,585,270
2874,1,562,202
2875,1,555,175
2876,1,545,151
2877,1,536,128
2878,1,528,107
2879,1,513,71
2880,1,506,54
2881,1,498,41
2882,1,491,28
2883,1,483,17
2884,1,472,1
2885,0,0,0
2886,0,0,0
2887,0,0,0
2888,0,0,0
2889,0,0,0
2890,0,0,0
2891,0,0,0
2892,0,0,0
2893,0,0,0
2894,1,393,7
2895,1,380,30
2896,1,375,45
2897,1,369,60
2898,1,361,77
2899,1,358,96
2900,1,345,139
2901,1,341,162
2902,1,335,188
2903,1,337,215
2904,1,352,224
2905,1,361,238
2906,1,365,245
2907,1,367,251
2908,1,371,256
2909,1,371,262
2910,1,375,268
2911,1,376,279
2912,1,378,285
2913,1,378,292
2914,1,380,300
2915,1,380,307
2916,0,0,0
2917,0,0,0
2918,0,0,0
2919,0,0,0
2920,1,380,307
2921,1,382,285
2922,1,382,275
2923,1,382,266
2924,1,382,260
2925,1,380,253
2926,1,380,243
2927,1,380,241
2928,1,382,238
2929,1,382,238
2930,1,382,236
2931,1,382,236
2932,1,382,238
2933,1,382,241
2934,1,382,247
2935,1,382,253
2936,1,382,258
2937,1,382,273
2938,1,384,283
2939,1,384,294
2940,1,384,304
2941,1,384,313
2942,1,388,247
2943,1,393,188
2944,1,395,147
2945,1,397,115
2946,1,397,90
2947,1,401,52
2948,1,401,37
2949,1,403,26
2950,1,405,15
2951,1,405,7
2952,1,406,3
2953,0,0,0
2954,0,0,0
2955,0,0,0
2956,0,0,0
2957,0,0,0
2958,0,0,0
2959,0,0,0
2960,0,0,0
2961,0,0,0
2962,0,0,0
2963,0,0,0
2964,0,0,0
2965,0,0,0
2966,0,0,0
2967,0,0,0
2968,0,0,0
2969,1,427,37
2970,0,0,0
2971,0,0,0
2972,1,429,62
2973,1,429,71
2974,1,431,88
2975,1,431,98
2976,1,433,107
2977,1,433,117
2978,1,435,128
2979,1,435,147
2980,1,436,158
2981,1,436,168
2982,1,436,177
2983,1,438,188
2984,1,438,211
2985,1,438,221
2986,1,440,232
2987,1,463,196
2988,1,478,175
2989,1,502,143
2990,1,513,128
2991,1,525,117
2992,1,536,105
2993,1,545,98
2994,1,555,88
2995,1,573,75
2996,1,585,71
2997,1,594,68
2998,1,603,68
2999,1,611,68
3000,1,631,71
3001,1,641,75
3002,1,650,83
3003,1,660,90
3004,1,669,100
3005,1,690,124
3006,1,699,139
3007,1,708,154
3008,1,716,173
3009,1,725,194
3010,1,744,238
3011,1,751,264
3012,1,761,290
3013,1,768,319
3014,1,776,349
3015,0,0,0
3016,0,0,0
3017,0,0,0
3018,0,0,0
3019,0,0,0
3020,0,0,0
3021,0,0,0
3022,0,0,0
3023,0,0,0
3024,0,0,0
3025,0,0,0
3026,0,0,0
3027,0,0,0
3028,0,0,0
3029,0,0,0
3030,0,0,0
3031,0,0,0
3032,0,0,0
3033,0,0,0
3034,0,0,0
3035,0,0,0
3036,0,0,0
3037,0,0,0
3038,0,0,0
3039,0,0,0
3040,0,0,0
3041,0,0,0
3042,0,0,0
3043,0,0,0
3044,0,0,0
3045,0,0,0
3046,0,0,0
3047,0,0,0
3048,0,0,0
3049,0,0,0
3050,0,0,0
3051,0,0,0
3052,0,0,0
3053,1,500,309
3054,1,489,300
3055,1,483,292
3056,1,474,283
3057,1,465,281
3058,1,450,275
3059,1,440,275
3060,1,433,275
3061,1,425,275
3062,1,418,277
3063,1,403,285
3064,1,395,290
3065,1,388,296
3066,1,382,304
3067,1,375,311
3068,1,361,332
3069,0,0,0
3070,1,401,279
3071,1,421,256
3072,1,436,238
3073,1,461,211
3074,1,470,204
3075,1,480,196
3076,1,487,192
3077,1,493,188
3078,1,498,185
3079,1,510,183
3080,1,513,183
3081,1,519,183
3082,1,523,185
3083,1,526,187
3084,1,534,192
3085,0,0,0
3086,1,540,202
3087,1,543,207
3088,1,547,211
3089,1,553,224
3090,1,555,230
3091,1,558,238
3092,1,560,245
3093,1,562,253
3094,1,570,222
3095,1,573,192
3096,1,575,166
3097,1,579,143
3098,1,581,122
3099,1,585,105
3100,1,588,73
3101,1,592,60
3102,1,594,47
3103,1,596,35
3104,1,600,26
3105,1,603,9
3106,1,605,3
3107,1,607,1
3108,0,0,0
3109,0,0,0
3110,0,0,0
3111,0,0,0
3112,0,0,0
3113,1,626,3
3114,1,630,7
3115,1,633,26
3116,1,637,39
3117,1,639,52
3118,1,643,68
3119,1,645,85
3120,1,648,102
3121,0,0,0
3122,1,586,168
3123,1,553,179
3124,1,530,188
3125,1,513,198
3126,1,487,215
3127,1,476,222
3128,1,468,230
3129,1,463,238
3130,1,457,245
3131,1,448,260
3132,1,444,268
3133,1,440,275
3134,1,438,285
3135,1,435,294
3136,1,431,311
3137,1,429,321
3138,1,427,328
3139,1,425,340
3140,0,0,0
3141,1,421,334
3142,1,408,275
3143,1,405,255
3144,1,401,236
3145,1,399,219
3146,1,395,204
3147,1,390,177
3148,1,386,166
3149,1,384,156
3150,1,380,147
3151,1,378,139
3152,1,373,130
3153,1,369,128
3154,1,367,126
3155,1,363,126
3156,1,360,128
3157,1,354,136
3158,1,350,143
3159,1,348,151
3160,1,345,162
3161,1,341,175
3162,1,337,188
3163,1,335,232
3164,1,352,241
3165,1,358,251
3166,1,363,256
3167,1,367,264
3168,1,371,273
3169,1,375,279
3170,1,376,285
3171,1,378,290
3172,1,380,296
3173,1,382,309
3174,1,384,315
3175,0,0,0
3176,0,0,0
3177,0,0,0
3178,1,401,300
3179,1,408,290
3180,1,412,285
3181,1,416,281
3182,1,421,277
3183,1,425,273
3184,1,435,272
3185,1,438,272
3186,1,442,272
3187,1,446,273
3188,1,450,277
3189,1,459,287
3190,1,463,294
3191,1,466,302
3192,1,470,311
3193,1,474,321
3194,1,480,341
3195,0,0,0
3196,1,461,273
3197,1,450,247
3198,1,444,228
3199,1,435,202
3200,1,431,192
3201,1,427,185
3202,1,423,179
3203,1,421,173
3204,1,420,171
3205,1,416,168
3206,1,414,168
3207,1,412,168
3208,1,410,170
3209,1,410,171
3210,1,408,177
3211,1,408,181
3212,1,406,185
3213,1,406,190
3214,1,405,196
3215,1,405,207
3216,1,405,213
